location_id,location_name,source,poll,variable,yoy,yoy_rel,rsquared_testing,rmse_testing,period
mumbai_ind.20_1_in,Mumbai,cpcb,pm10,observed,NA,NA,0.8710644362532682,19.91732105957309,FY 2017-18 to FY 2023-24
mumbai_ind.20_1_in,Mumbai,cpcb,pm10,trend,NA,NA,0.8710644362532682,19.91732105957309,FY 2017-18 to FY 2023-24
muradabad_ind.34_1_in,Muradabad,cpcb,pm10,observed,-136.06021141907388,-0.5592223139357394,0.7799098187304448,42.98049889009326,FY 2017-18 to FY 2023-24
muradabad_ind.34_1_in,Muradabad,cpcb,pm10,trend,-117.7345792155222,-0.5277211694043866,0.7799098187304448,42.98049889009326,FY 2017-18 to FY 2023-24
muzaffarpur_ind.5_1_in,Muzaffarpur,cpcb,pm10,observed,NA,NA,0.8013043864286432,46.48714208269956,FY 2017-18 to FY 2023-24
muzaffarpur_ind.5_1_in,Muzaffarpur,cpcb,pm10,trend,NA,NA,0.8013043864286432,46.48714208269956,FY 2017-18 to FY 2023-24
nagaon_ind.4_1_in,Nagaon,cpcb,pm10,observed,NA,NA,0.7877047593848399,31.10667364566139,FY 2017-18 to FY 2023-24
nagaon_ind.4_1_in,Nagaon,cpcb,pm10,trend,NA,NA,0.7877047593848399,31.10667364566139,FY 2017-18 to FY 2023-24
nagpur_ind.20_1_in,Nagpur,cpcb,pm10,observed,9.639014149298177,0.10803783636196501,0.8405961501473436,17.368397384228313,FY 2017-18 to FY 2023-24
nagpur_ind.20_1_in,Nagpur,cpcb,pm10,trend,11.738421615158671,0.1390090522090233,0.8405961501473436,17.368397384228313,FY 2017-18 to FY 2023-24
nalbari_ind.4_1_in,Nalbari,cpcb,pm10,observed,NA,NA,0.7078028305879474,46.23544745262608,FY 2017-18 to FY 2023-24
nalbari_ind.4_1_in,Nalbari,cpcb,pm10,trend,NA,NA,0.7078028305879474,46.23544745262608,FY 2017-18 to FY 2023-24
nashik_ind.20_1_in,Nashik,cpcb,pm10,observed,-23.614804760420625,-0.23744674444573186,0.7758727893256651,16.83958537387568,FY 2017-18 to FY 2023-24
nashik_ind.20_1_in,Nashik,cpcb,pm10,trend,-2.6530892006907294,-0.03404626498839319,0.7758727893256651,16.83958537387568,FY 2017-18 to FY 2023-24
navi mumbai_ind.20_1_in,Navi Mumbai,cpcb,pm10,observed,44.728477215231464,0.6249542514855193,0.8552941019705851,26.909397278668667,FY 2017-18 to FY 2023-24
navi mumbai_ind.20_1_in,Navi Mumbai,cpcb,pm10,trend,52.3486841771217,0.7949547945840113,0.8552941019705851,26.909397278668667,FY 2017-18 to FY 2023-24
noida_ind.34_1_in,Noida,cpcb,pm10,observed,-68.30529653451097,-0.26225123179780535,0.83201868610992,46.916133984449885,FY 2017-18 to FY 2023-24
noida_ind.34_1_in,Noida,cpcb,pm10,trend,-31.926126140294286,-0.13978025033186797,0.83201868610992,46.916133984449885,FY 2017-18 to FY 2023-24
patiala_ind.28_1_in,Patiala,cpcb,pm10,observed,-0.6791212054906737,-0.007170806485500254,0.7394227163350593,32.297569446779576,FY 2017-18 to FY 2023-24
patiala_ind.28_1_in,Patiala,cpcb,pm10,trend,3.7684135298613626,0.04072681304608185,0.7394227163350593,32.297569446779576,FY 2017-18 to FY 2023-24
patna_ind.5_1_in,Patna,cpcb,pm10,observed,NA,NA,0.8668024436521458,36.654856415163486,FY 2017-18 to FY 2023-24
patna_ind.5_1_in,Patna,cpcb,pm10,trend,NA,NA,0.8668024436521458,36.654856415163486,FY 2017-18 to FY 2023-24
pune_ind.20_1_in,Pune,cpcb,pm10,observed,35.45439780899178,0.6020755474907875,0.6663972964223962,27.637625059708963,FY 2017-18 to FY 2023-24
pune_ind.20_1_in,Pune,cpcb,pm10,trend,20.152178689675594,0.29287022809779223,0.6663972964223962,27.637625059708963,FY 2017-18 to FY 2023-24
raipur_ind.7_1_in,Raipur,cpcb,pm10,observed,NA,NA,0.7455747350716898,15.303368077840169,FY 2017-18 to FY 2023-24
raipur_ind.7_1_in,Raipur,cpcb,pm10,trend,NA,NA,0.7455747350716898,15.303368077840169,FY 2017-18 to FY 2023-24
rajamahendravaram_ind.2_1_in,Rajamahendravaram,cpcb,pm10,observed,-17.181009332724955,-0.18493117993918926,0.8407155243870449,15.011396787000557,FY 2017-18 to FY 2023-24
rajamahendravaram_ind.2_1_in,Rajamahendravaram,cpcb,pm10,trend,-1.2661426112310608,-0.01746661924219778,0.8407155243870449,15.011396787000557,FY 2017-18 to FY 2023-24
rishikesh_ind.35_1_in,Rishikesh,cpcb,pm10,observed,NA,NA,0.7825044279646253,13.15833500859291,FY 2017-18 to FY 2023-24
rishikesh_ind.35_1_in,Rishikesh,cpcb,pm10,trend,NA,NA,0.7825044279646253,13.15833500859291,FY 2017-18 to FY 2023-24
rourkela_ind.26_1_in,Rourkela,cpcb,pm10,observed,NA,NA,0.8034792265819168,32.08503200664749,FY 2017-18 to FY 2023-24
rourkela_ind.26_1_in,Rourkela,cpcb,pm10,trend,NA,NA,0.8034792265819168,32.08503200664749,FY 2017-18 to FY 2023-24
sangli_ind.20_1_in,Sangli,cpcb,pm10,observed,NA,NA,0.8887580341149623,14.392816045573577,FY 2017-18 to FY 2023-24
sangli_ind.20_1_in,Sangli,cpcb,pm10,trend,NA,NA,0.8887580341149623,14.392816045573577,FY 2017-18 to FY 2023-24
silchar_ind.4_1_in,Silchar,cpcb,pm10,observed,NA,NA,0.8776108981444685,6.338686721564885,FY 2017-18 to FY 2023-24
silchar_ind.4_1_in,Silchar,cpcb,pm10,trend,NA,NA,0.8776108981444685,6.338686721564885,FY 2017-18 to FY 2023-24
sivasagar_ind.4_1_in,Sivasagar,cpcb,pm10,observed,NA,NA,0.8629557864347376,6.815677086967425,FY 2017-18 to FY 2023-24
sivasagar_ind.4_1_in,Sivasagar,cpcb,pm10,trend,NA,NA,0.8629557864347376,6.815677086967425,FY 2017-18 to FY 2023-24
solapur_ind.20_1_in,Solapur,cpcb,pm10,observed,9.750884548223183,0.1022268805255131,0.8343891681783377,18.286047451589788,FY 2017-18 to FY 2023-24
solapur_ind.20_1_in,Solapur,cpcb,pm10,trend,7.728615549859768,0.08008898360740492,0.8343891681783377,18.286047451589788,FY 2017-18 to FY 2023-24
talcher_ind.26_1_in,Talcher,cpcb,pm10,observed,-220.69206898748598,-0.6678288954324529,0.8649203321416721,35.00852256466875,FY 2017-18 to FY 2023-24
talcher_ind.26_1_in,Talcher,cpcb,pm10,trend,-80.58457071914238,-0.43234579152398156,0.8649203321416721,35.00852256466875,FY 2017-18 to FY 2023-24
thane_ind.20_1_in,Thane,cpcb,pm10,observed,-24.48822254310788,-0.17285249095349234,0.7134183689177404,38.996440309240526,FY 2017-18 to FY 2023-24
thane_ind.20_1_in,Thane,cpcb,pm10,trend,-6.738896345170062,-0.0539072992366192,0.7134183689177404,38.996440309240526,FY 2017-18 to FY 2023-24
udaipur_ind.29_1_in,Udaipur,cpcb,pm10,observed,-53.77892727521002,-0.33284880262768646,0.7276305752544613,25.381864765266393,FY 2017-18 to FY 2023-24
udaipur_ind.29_1_in,Udaipur,cpcb,pm10,trend,-31.341192580814223,-0.2224317257682871,0.7276305752544613,25.381864765266393,FY 2017-18 to FY 2023-24
ujjain_ind.19_1_in,Ujjain,cpcb,pm10,observed,-48.072213440108726,-0.3017564391231102,0.7059297783083405,31.8316505668822,FY 2017-18 to FY 2023-24
ujjain_ind.19_1_in,Ujjain,cpcb,pm10,trend,-16.79375076405306,-0.13028955231877096,0.7059297783083405,31.8316505668822,FY 2017-18 to FY 2023-24
ulhasnagar_ind.20_1_in,Ulhasnagar,cpcb,pm10,observed,NA,NA,0.7733618717807013,21.003231713705496,FY 2017-18 to FY 2023-24
ulhasnagar_ind.20_1_in,Ulhasnagar,cpcb,pm10,trend,NA,NA,0.7733618717807013,21.003231713705496,FY 2017-18 to FY 2023-24
varanasi_ind.34_1_in,Varanasi,cpcb,pm10,observed,-178.32982565922788,-0.7551333784968226,0.8330761283300127,47.99577386768491,FY 2017-18 to FY 2023-24
varanasi_ind.34_1_in,Varanasi,cpcb,pm10,trend,-167.90030889972084,-0.7467202344206689,0.8330761283300127,47.99577386768491,FY 2017-18 to FY 2023-24
virar_ind.20_1_in,Virar,cpcb,pm10,observed,NA,NA,0.7915519560786348,28.2002183380771,FY 2017-18 to FY 2023-24
virar_ind.20_1_in,Virar,cpcb,pm10,trend,NA,NA,0.7915519560786348,28.2002183380771,FY 2017-18 to FY 2023-24
visakhapatnam_ind.2_1_in,Visakhapatnam,cpcb,pm10,observed,6.736539860286996,0.056517433232195755,0.7190749522597639,28.90202058379198,FY 2017-18 to FY 2023-24
visakhapatnam_ind.2_1_in,Visakhapatnam,cpcb,pm10,trend,15.361516875216864,0.1468018545609331,0.7190749522597639,28.90202058379198,FY 2017-18 to FY 2023-24
